,Date,text,Compound,concern_ratio,close,Transformed_prev_Close_20,Transformed_prev_Close_19,Transformed_prev_Close_18,Transformed_prev_Close_17,Transformed_prev_Close_16,Transformed_prev_Close_15,Transformed_prev_Close_14,Transformed_prev_Close_13,Transformed_prev_Close_12,Transformed_prev_Close_11,Transformed_prev_Close_10,Transformed_prev_Close_9,Transformed_prev_Close_8,Transformed_prev_Close_7,Transformed_prev_Close_6,Transformed_prev_Close_5,Transformed_prev_Close_4,Transformed_prev_Close_3,Transformed_prev_Close_2,Transformed_prev_Close_1,Transformed_Close,Decayed_Compound,result
37,2006-03-24,,,,1302.949951171875,1.4521767139850503,1.5915064005887054,1.1916352771200585,1.5059466583700685,1.4435601774059175,1.38681651248433,1.1203348875231176,1.049629242033491,1.126572447672995,0.9411936106140247,1.2142137942672306,1.2947218380621588,1.6913254954290387,1.8559100476627783,1.9245340887768065,1.9815751257520509,1.9171070404123014,1.6838984470645335,1.915921178686133,1.8158047117921428,1.8538284432871797,-0.001990011759476896,1
38,2006-03-27,,,,1301.6099853515625,1.5694414778511268,1.1710884218125899,1.4842065539311056,1.4220569164879606,1.3655286727471658,1.1000587164257576,1.029621497264623,1.1062725963538056,0.9215975299805746,1.193581222063768,1.273783625786248,1.6688816203043364,1.8328413451034817,1.901204862474675,1.9580293493283183,1.8938060100952316,1.6614827679248934,1.8926246503647248,1.7928882647986661,1.8307676433135402,1.7911108061215735,-0.0014507185726586572,0
39,2006-03-28,"The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 4-3/4 percent. The slowing of the growth of real GDP in the fourth quarter of 2005 seems largely to have reflected temporary or special factors. Economic growth has rebounded strongly in the current quarter but appears likely to moderate to a more sustainable pace. As yet, the run-up in the prices of energy and other commodities appears to have had only a modest effect on core inflation, ongoing productivity gains have helped to hold the growth of unit labor costs in check, and inflation expectations remain contained. Still, possible increases in resource utilization, in combination with the elevated prices of energy and other commodities, have the potential to add to inflation pressures. The Committee judges that some further policy firming may be needed to keep the risks to the attainment of both sustainable economic growth and price stability roughly in balance. In any event, the Committee will respond to changes in economic prospects as needed to foster these objectives. Voting for the FOMC monetary policy action were: Ben S. Bernanke, Chairman; Timothy F. Geithner, Vice Chairman; Susan S. Bies; Jack Guynn; Donald L. Kohn; Randall S. Kroszner; Jeffrey M. Lacker; Mark W. Olson; Sandra Pianalto; Kevin M. Warsh; and Janet L. Yellen.",0.0,0.0,1293.22998046875,1.1511617942001968,1.4629181653198156,1.4010388186828688,1.3447564181231815,1.0804409993255233,1.0103101139345714,1.0866278548865038,0.9027559464177811,1.1735567725273275,1.2534103733725415,1.6467900737885384,1.8100367323812945,1.8781029345792217,1.93468028988077,1.8707362600507984,1.639423399260115,1.8695600380924027,1.770257409329618,1.8079720491882696,1.7684876808784538,1.5215566068053417,0.0,0
40,2006-03-29,,,,1302.8900146484375,1.446612433026642,1.3848309455878458,1.3286375529264005,1.0647401361980613,0.9947201594152788,1.0709172075457758,0.8873360836199267,1.1577086513017127,1.2374359675338396,1.630193556952491,1.7931820488389252,1.8611406076254355,1.9176284885720627,1.8537855831369943,1.62283853246405,1.8526112213168184,1.7534656348654527,1.791120630842653,1.7516987051543622,1.5051581406489902,1.7893572924521137,0.0,1
41,2006-03-30,,,,1300.25,1.364085630958404,1.3081273287176935,1.0453339520159683,0.9756069104880629,1.0514851809962216,0.8686720862214632,1.137913524464698,1.2173072938609897,1.608421744423451,1.770728358400086,1.8384026060706276,1.894654164576676,1.831078352029024,1.6010974903818471,1.829908903263592,1.7311781018346089,1.7686755645427223,1.729418564242583,1.4839094257161856,1.7669196032466152,1.6895750514117684,0.0,0
42,2006-03-31,,,,1294.8699951171875,1.2890891808494005,1.0272961499299138,0.9578345304334761,1.0334239637235165,0.8513067628506181,1.1195233102060733,1.1986148603328064,1.5882404998152349,1.749929279587832,1.8173459193647767,1.8733833514342986,1.8100495457314636,1.580944126181922,1.8088845485741916,1.7105295745044293,1.747884299868339,1.708776734744864,1.4642021480489134,1.7461350227912118,1.6690848897015336,1.5120667866053394,0.0,0
43,2006-04-03,,,,1297.81005859375,1.0115849484285366,0.9423169247938398,1.0176956834468307,0.8360860598042992,1.1035550632067792,1.1824261779777836,1.570965895306673,1.7322040337196125,1.7994327771795995,1.8553140278207314,1.7921567392043285,1.5636898573314018,1.7909949890002692,1.6929141392037323,1.7301647535449027,1.6911661847682669,1.4472732497270655,1.7284203518623549,1.6515849645131426,1.4950044851751936,1.5805725391958978,0.0,1
44,2006-04-04,,,,1305.9300537109375,0.9260525900128161,1.0011373636649785,0.8202360364485372,1.0866618829114227,1.1652253921294085,1.5522497641387139,1.7128590570373203,1.7798256014036242,1.8354889093536106,1.7725779407334246,1.545002103468514,1.7714207214760245,1.673722397197604,1.71082773026745,1.6719812599662864,1.4290395327453178,1.7090901319329441,1.6325544105880172,1.4765846114094456,1.5618189411173369,1.7972228181295529,0.0,1
45,2006-04-05,,,,1311.56005859375,0.9819153614866103,0.8021719418508829,1.0668924580540937,1.1449531004092943,1.5295002188728894,1.6890814888120076,1.7556193958069384,1.8109264157891434,1.7484181257374136,1.5222989488033645,1.7472683135729923,1.650195333685604,1.687063164095256,1.6484653410712453,1.4070786276909675,1.6853366877260487,1.6092908538424486,1.4543193812964685,1.5390081457615588,1.7729052569699189,1.9350779995854237,0.0,1
46,2006-04-06,,,,1309.0400390625,0.7824928165044175,1.0452221288993542,1.1226956061546853,1.5043501959328278,1.6627311099758884,1.7287685248453761,1.78365953041966,1.7216214220787582,1.49720309316621,1.7204802586975647,1.624137452995406,1.6607279669153225,1.622420473229207,1.3828494489003231,1.659014476945396,1.583540652954358,1.4297348618248895,1.513786605054378,1.7459243633222774,1.9068772572183639,1.8348339029634515,0.0,0
47,2006-04-07,,,,1295.5,1.0251143561844236,1.1021021655489405,1.4813642284107276,1.6387522797710536,1.7043757174559526,1.758922620766515,1.6972734186461087,1.4742619296008839,1.6961394090216855,1.6004005597817657,1.6367616940694667,1.5986943434661196,1.3606251486433842,1.6350589456731612,1.5600582540908905,1.40721664498628,1.4907414823080993,1.72142400893505,1.8813679168495046,1.809776189979185,1.4251145767038598,0.0,0
48,2006-04-10,,,,1296.6199951171875,1.0872367203919788,1.465360952495757,1.6222768212063616,1.687703380866391,1.7420866370568788,1.6806223897876118,1.4582799614169777,1.6794917823253261,1.5840401608839887,1.6202922074958053,1.5823390634177974,1.3449841041565092,1.6185945675447895,1.5438188868510592,1.3914358205351223,1.4747100735294576,1.7047005254676015,1.8641645828623177,1.7927876395857947,1.4092800563542531,1.4410027580865772,0.0,1
49,2006-04-11,,,,1286.5699462890625,1.4502806690479595,1.6070343715861028,1.6723933155559882,1.7267203688616126,1.6653196423936818,1.4432069958856528,1.664190203368255,1.5688372272980424,1.6050518088931516,1.5671378878469415,1.3300282252887492,1.6033559233840244,1.5286575203170312,1.3764319357065165,1.4596201281450671,1.6893728942991029,1.848672152071924,1.7773689739651588,1.3942577302332078,1.425947647842662,1.1415846051411516,0.0,0
50,2006-04-12,,,,1288.1199951171875,1.5980925568887934,1.663635986490998,1.7181163862274602,1.656542346802507,1.433802753322141,1.6554097197624011,1.5597875953091929,1.5961043981089136,1.558083459212153,1.3203045183062854,1.594403725703128,1.5194944749497128,1.3668392103057367,1.4502622141618426,1.6806634926963795,1.8404123970288466,1.768907954778257,1.384715320868384,1.4164946881251734,1.1313289871713346,1.1753109387164802,0.0,1
51,2006-04-13,,,,1289.1199951171875,1.6547122658201563,1.709354439576208,1.6475975622883112,1.4241965661836378,1.646461572027123,1.5505555073769026,1.5869801492379365,1.5488463110206194,1.3103613096741142,1.5852744268579873,1.5101427406845416,1.357034181720179,1.4407049017223725,1.671790333477652,1.83201359597386,1.7602968285366465,1.3749633735794822,1.4068371064430956,1.1208246348723838,1.164937186360358,1.1933960004877386,0.0,1
52,2006-04-17,,,,1285.3299560546875,1.6981371164173205,1.6363350912757442,1.4127707761056167,1.635198270539889,1.539222093002425,1.5756733633860345,1.5375116471246246,1.2988522994313088,1.573966394024246,1.4987797822372813,1.3455592920496964,1.429291180193639,1.660545548781844,1.8208859437615732,1.749116747214197,1.3635015911865405,1.3953986255947062,1.1091770623441024,1.1533218626618016,1.1818014818303786,1.0738626126963478,0.0,0
53,2006-04-18,,,,1307.280029296875,1.6271254037197516,1.403153303693324,1.625986509404846,1.5298352697975002,1.5663530278763576,1.5281217040392934,1.2890270379109678,1.564642944975383,1.48931919161616,1.3358192248246017,1.4197038412603942,1.651380021484288,1.8120128798872437,1.740112775187202,1.3537942509996121,1.3857494661043825,1.0990058301833197,1.1432311513168756,1.1717627177624645,1.0636269664193678,1.6898969396143868,0.0,1
54,2006-04-19,,,,1309.9300537109375,1.385981624679006,1.6087135080693697,1.5126059884576508,1.549107141901664,1.5108932018582752,1.2719072521417216,1.5473978365758643,1.4721083329484277,1.3186781626348374,1.4025246367120008,1.6340954737117446,1.7946552923089152,1.722787880606654,1.3366450155604026,1.3685857006198991,1.0819724471105423,1.1261776589781702,1.1546962521124913,1.0466096701258703,1.6725948781883628,1.748169846249029,0.0,1
55,2006-04-20,,,,1311.4599609375,1.5898091025999173,1.4938486391028922,1.530293941372835,1.4921384732739165,1.2535182009296826,1.528587251490666,1.4534129498986728,1.3002175462798666,1.3839357251231255,1.6151522307687443,1.7754663734480025,1.7037089275671542,1.3181569077500788,1.3500487197030329,1.0638740190941272,1.1080115916476543,1.1364865478894635,1.0285653514300281,1.6535927265058252,1.7290520557359812,1.7726160970663762,0.0,1
56,2006-04-21,,,,1311.280029296875,1.4731362538576753,1.509444672826548,1.4714325111650015,1.2337084621622223,1.5077443930255259,1.4328524352725636,1.2802324115038344,1.3636361569368625,1.5939842467213585,1.7536962725929253,1.682208337333659,1.298104395318651,1.329876426223697,1.0447765565329685,1.0887483547272219,1.1171163631385719,1.0096005031342268,1.6322803654983506,1.7074562803667586,1.7508567014384688,1.7457523991437507,0.0,0
57,2006-04-24,,,,1308.1099853515625,1.4907960812516918,1.4528385825196217,1.2154563897112154,1.4890982465174798,1.4143139862388536,1.2619134358499928,1.3451972435353265,1.5752140840344218,1.7346964379582446,1.663311305059925,1.2797597190745729,1.311486060594728,1.0267961753244967,1.070704740406015,1.0990319545458636,0.9916707064240351,1.613455131540841,1.6885229405938162,1.731860950214754,1.7267639881002352,1.6369654744286377,0.0,0
