,Date,text,Compound,concern_ratio,close,Transformed_prev_Close_5,Transformed_prev_Close_4,Transformed_prev_Close_3,Transformed_prev_Close_2,Transformed_prev_Close_1,Transformed_Close,Decayed_Compound
26,2006-03-09,,,,1272.22998046875,1.6835249954746532,1.6240596341683156,1.3447962814801133,1.2706992565303041,1.3513330247182358,1.1570625358540851,-0.05313557082856853
27,2006-03-10,,,,1281.4200439453125,1.6132184278946085,1.333719740098114,1.2595602736169589,1.3402619918469774,1.1458277913246562,1.4321844325532438,-0.05275882753040535
28,2006-03-13,,,,1284.1300048828125,1.3189537643662868,1.2448593001166235,1.3254902817027703,1.1312265065827887,1.4173321505811418,1.5016988278311045,-0.05171276136598016
29,2006-03-14,,,,1297.47998046875,1.2296808287284762,1.3102772220238557,1.116096780280291,1.4020796934745525,1.4864101799315175,1.901844188507781,-0.051389240425863465
30,2006-03-15,,,,1303.02001953125,1.2879472567334482,1.0947855143571332,1.3792681188174187,1.463156195047987,1.8764107752643675,2.0479052100232913,-0.051077043101306945
31,2006-03-16,,,,1305.3299560546875,1.0713059425236373,1.353851227619431,1.43716802816571,1.8476083551090756,2.017934917090712,2.0889531070338307,-0.050775506773867975
32,2006-03-17,,,,1307.25,1.32869385599632,1.411533141632102,1.819621105370212,1.988971472005092,2.059582634261214,2.1182753875839713,-0.050484022142268686
33,2006-03-20,,,,1305.0799560546875,1.3843041742271922,1.7891238945316448,1.957117989301332,2.02716364978359,2.0853863519833165,2.019582742281203,-0.04966447631947362
34,2006-03-21,,,,1297.22998046875,1.7608719869840017,1.9276377097101285,1.9971711966470775,2.0549681747177466,1.9896457207052674,1.7533465110421917,-0.049407996007939665
35,2006-03-22,,,,1305.0400390625,1.9059577945346704,1.9752568791209384,2.032859019450559,1.9677567720960123,1.7322541439456591,1.9665592452419347,-0.04915915279316098
36,2006-03-23,,,,1301.6700439453125,1.9482990504943132,2.005582823843249,1.9408403965545447,1.7066393912299824,1.9396494884303725,1.8391069789991257,-0.04891756388658179
37,2006-03-24,,,,1302.949951171875,1.9815751257520509,1.9171070404123014,1.6838984470645335,1.915921178686133,1.8158047117921428,1.8538284432871797,-0.048682873008759314
38,2006-03-27,,,,1301.6099853515625,1.8938060100952316,1.6614827679248934,1.8926246503647248,1.7928882647986661,1.8307676433135402,1.7911108061215735,-0.04801697637501639
39,2006-03-28,"The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 4-3/4 percent. The slowing of the growth of real GDP in the fourth quarter of 2005 seems largely to have reflected temporary or special factors. Economic growth has rebounded strongly in the current quarter but appears likely to moderate to a more sustainable pace. As yet, the run-up in the prices of energy and other commodities appears to have had only a modest effect on core inflation, ongoing productivity gains have helped to hold the growth of unit labor costs in check, and inflation expectations remain contained. Still, possible increases in resource utilization, in combination with the elevated prices of energy and other commodities, have the potential to add to inflation pressures. The Committee judges that some further policy firming may be needed to keep the risks to the attainment of both sustainable economic growth and price stability roughly in balance. In any event, the Committee will respond to changes in economic prospects as needed to foster these objectives. Voting for the FOMC monetary policy action were: Ben S. Bernanke, Chairman; Timothy F. Geithner, Vice Chairman; Susan S. Bies; Jack Guynn; Donald L. Kohn; Randall S. Kroszner; Jeffrey M. Lacker; Mark W. Olson; Sandra Pianalto; Kevin M. Warsh; and Janet L. Yellen.",0.0,0.0,1293.22998046875,1.639423399260115,1.8695600380924027,1.770257409329618,1.8079720491882696,1.7684876808784538,1.5215566068053417,0.0
40,2006-03-29,,,,1302.8900146484375,1.8526112213168184,1.7534656348654527,1.791120630842653,1.7516987051543622,1.5051581406489902,1.7893572924521137,0.0
41,2006-03-30,,,,1300.25,1.7311781018346089,1.7686755645427223,1.729418564242583,1.4839094257161856,1.7669196032466152,1.6895750514117684,0.0
42,2006-03-31,,,,1294.8699951171875,1.747884299868339,1.708776734744864,1.4642021480489134,1.7461350227912118,1.6690848897015336,1.5120667866053394,0.0
43,2006-04-03,,,,1297.81005859375,1.6911661847682669,1.4472732497270655,1.7284203518623549,1.6515849645131426,1.4950044851751936,1.5805725391958978,0.0
44,2006-04-04,,,,1305.9300537109375,1.4290395327453178,1.7090901319329441,1.6325544105880172,1.4765846114094456,1.5618189411173369,1.7972228181295529,0.0
45,2006-04-05,,,,1311.56005859375,1.6853366877260487,1.6092908538424486,1.4543193812964685,1.5390081457615588,1.7729052569699189,1.9350779995854237,0.0
46,2006-04-06,,,,1309.0400390625,1.583540652954358,1.4297348618248895,1.513786605054378,1.7459243633222774,1.9068772572183639,1.8348339029634515,0.0
47,2006-04-07,,,,1295.5,1.40721664498628,1.4907414823080993,1.72142400893505,1.8813679168495046,1.809776189979185,1.4251145767038598,0.0
48,2006-04-10,,,,1296.6199951171875,1.4747100735294576,1.7047005254676015,1.8641645828623177,1.7927876395857947,1.4092800563542531,1.4410027580865772,0.0
49,2006-04-11,,,,1286.5699462890625,1.6893728942991029,1.848672152071924,1.7773689739651588,1.3942577302332078,1.425947647842662,1.1415846051411516,0.0
50,2006-04-12,,,,1288.1199951171875,1.8404123970288466,1.768907954778257,1.384715320868384,1.4164946881251734,1.1313289871713346,1.1753109387164802,0.0
51,2006-04-13,,,,1289.1199951171875,1.7602968285366465,1.3749633735794822,1.4068371064430956,1.1208246348723838,1.164937186360358,1.1933960004877386,0.0
52,2006-04-17,,,,1285.3299560546875,1.3635015911865405,1.3953986255947062,1.1091770623441024,1.1533218626618016,1.1818014818303786,1.0738626126963478,0.0
53,2006-04-18,,,,1307.280029296875,1.3857494661043825,1.0990058301833197,1.1432311513168756,1.1717627177624645,1.0636269664193678,1.6898969396143868,0.0
54,2006-04-19,,,,1309.9300537109375,1.0819724471105423,1.1261776589781702,1.1546962521124913,1.0466096701258703,1.6725948781883628,1.748169846249029,0.0
55,2006-04-20,,,,1311.4599609375,1.1080115916476543,1.1364865478894635,1.0285653514300281,1.6535927265058252,1.7290520557359812,1.7726160970663762,0.0
56,2006-04-21,,,,1311.280029296875,1.1171163631385719,1.0096005031342268,1.6322803654983506,1.7074562803667586,1.7508567014384688,1.7457523991437507,0.0
57,2006-04-24,,,,1308.1099853515625,0.9916707064240351,1.613455131540841,1.6885229405938162,1.731860950214754,1.7267639881002352,1.6369654744286377,0.0
58,2006-04-25,,,,1301.739990234375,1.5961532672772711,1.6711417772432036,1.7144340060608843,1.7093424282042449,1.619638774636356,1.4393851740305128,0.0
59,2006-04-26,,,,1305.4100341796875,1.6550326361576448,1.6982363099412898,1.6931551469988904,1.6036349838705513,1.4237500952523479,1.5273899621880602,0.0
60,2006-04-27,,,,1309.719970703125,1.6798400286691921,1.674777723280572,1.5855897934046719,1.4063725056880059,1.5096277373765168,1.6308860931132954,0.0
61,2006-04-28,,,,1310.6099853515625,1.6544682524194043,1.5657094616227156,1.3873545007022483,1.4901129066979528,1.6107878124185695,1.6357075376177939,0.0
62,2006-05-01,,,,1305.18994140625,1.5458102759965366,1.3683364475065398,1.4705871930281036,1.5906659248468245,1.61546253837078,1.464455209187246,0.0
63,2006-05-02,,,,1313.2099609375,1.3520085224245,1.4538550437457818,1.5734590726262243,1.5981576585884216,1.447747301256433,1.6703089660097414,0.0
64,2006-05-03,,,,1308.1199951171875,1.4338824009087467,1.5528114197994147,1.577370614200861,1.4278091287230648,1.6491147208469181,1.508661459434615,0.0
65,2006-05-04,,,,1312.25,1.535246382008398,1.5597169074616906,1.410695401406054,1.6312019879211173,1.491255821438338,1.6048083228320082,0.0
66,2006-05-05,,,,1325.760009765625,1.5402761618707812,1.3920288936782437,1.6113898432120317,1.4721707638709303,1.5851333058127361,1.9546546715464113,0.0
67,2006-05-08,,,,1324.6600341796875,1.367670581571262,1.585127771201548,1.4471169274266007,1.5590991054594996,1.9254135195408126,1.8955884550696025,0.0
68,2006-05-09,,,,1325.1400146484375,1.5602590568038543,1.4232696878804645,1.534423039891042,1.898026210772094,1.868421893833977,1.8813399022903832,0.0
69,2006-05-10,"The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 5 percent. Economic growth has been quite strong so far this year. The Committee sees growth as likely to moderate to a more sustainable pace, partly reflecting a gradual cooling of the housing market and the lagged effects of increases in interest rates and energy prices. As yet, the run-up in the prices of energy and other commodities appears to have had only a modest effect on core inflation, ongoing productivity gains have helped to hold the growth of unit labor costs in check, and inflation expectations remain contained. Still, possible increases in resource utilization, in combination with the elevated prices of energy and other commodities, have the potential to add to inflation pressures. The Committee judges that some further policy firming may yet be needed to address inflation risks but emphasizes that the extent and timing of any such firming will depend importantly on the evolution of the economic outlook as implied by incoming information. In any event, the Committee will respond to changes in economic prospects as needed to support the attainment of its objectives. Voting for the FOMC monetary policy action were: Ben S. Bernanke, Chairman; Timothy F. Geithner, Vice Chairman; Susan S. Bies; Jack Guynn; Donald L. Kohn; Randall S. Kroszner; Jeffrey M. Lacker; Mark W. Olson; Sandra Pianalto; Kevin M. Warsh; and Janet L. Yellen.",0.9481,1.0,1322.8499755859375,1.399902672867485,1.5101847809373536,1.8709379517624247,1.841565679843955,1.85438243416461,1.7932323041911895,0.9481
70,2006-05-11,,,,1305.9200439453125,1.4877337415330947,1.8460962381085546,1.8169186132224795,1.8296504322272567,1.7689055378911378,1.3198272119062584,0.5546029469337282
71,2006-05-12,,,,1291.239990234375,1.830322287272714,1.8012377584737038,1.8139289544827715,1.7533778768810144,1.3057324103251684,0.9175761181444811,0.3499155006389012
72,2006-05-15,,,,1294.5,1.7915374670114195,1.8042109656454721,1.7437443241462791,1.2967230816343873,0.9091080581774866,0.9951859967637047,0.21454970692186226
73,2006-05-16,,,,1292.0799560546875,1.7936459941827003,1.733309231571118,1.287248165121207,0.9004657165654362,0.9863587646627131,0.9225967007621472,0.197553555689083
74,2006-05-17,,,,1270.3199462890625,1.7236315898789212,1.2781004307328394,0.8917774682427635,0.9775684779489806,0.9138821614872958,0.3412417882299433,0.18486764897790942
75,2006-05-18,,,,1261.81005859375,1.2742098412701992,0.8876712563869877,0.9735101495084261,0.9097882871504348,0.3368283002545557,0.1127555541984324,0.1749577503194506
76,2006-05-19,,,,1267.030029296875,0.8855925148480315,0.9714556693889882,0.9077157967470925,0.3345938690094354,0.11045779125485893,0.2479430086022862,0.16695212271069138
77,2006-05-22,,,,1262.0699462890625,0.9686806695846346,0.9049328408864139,0.3317393756613236,0.1075753210818,0.2450776994320301,0.11442117870089265,0.14987487681932346
78,2006-05-23,,,,1256.5799560546875,0.9022052182941737,0.3285511291158627,0.10420693407896339,0.24181981070409628,0.11105829309713158,-0.033673045786426846,0.14566620614240106
79,2006-05-24,,,,1258.5699462890625,0.32513607558083535,0.1004045085015834,0.23825499939199082,0.10726769766733049,-0.03771354683258025,0.014838688855540554,0.14195507485085998
80,2006-05-25,,,,1272.8800048828125,0.09592964278643272,0.23407487997601742,0.10280750654342785,-0.042483730942292686,0.010180869793515034,0.3888930410030149,0.13865073673343206
81,2006-05-26,,,,1280.1600341796875,0.2287883201174504,0.09740329339050698,-0.04801816680237945,0.004693636552101682,0.38374524271325455,0.5765821049666312,0.13568391162770235
82,2006-05-30,,,,1259.8699951171875,0.09070770768829678,-0.05481474671201843,-0.0020663353713785376,0.37724851953234695,0.5702193056649124,0.032393889188664086,0.1262665908564649
83,2006-05-31,,,,1270.0899658203125,-0.05778262995630097,-0.004993853248845982,0.3746112697950464,0.5677297255231288,0.029492741766145775,0.30059947489714484,0.12436628574275627
84,2006-06-01,,,,1285.7099609375,-0.010271858524308588,0.3697910243203764,0.5631423585331184,0.02425632332896789,0.29568997977216166,0.7105436531771763,0.12260315042023892
85,2006-06-02,,,,1288.219970703125,0.36286021732583384,0.5561866801550244,0.017369963537821668,0.2887687046254753,0.7035690141120509,0.7702241455499566,0.12096128307407011
86,2006-06-05,,,,1265.2900390625,0.5477875183972947,0.00823539566832086,0.28000455639361294,0.6953710077116375,0.7621171136674609,0.15236504504797846,0.11663850021296707
87,2006-06-06,,,,1263.8499755859375,0.002251619870623359,0.2747556585083941,0.691245282263805,0.7581718731535334,0.14677100330097212,0.10837332833131323,0.115365508876626
88,2006-06-07,,,,1256.1500244140625,0.2695732765381516,0.6872937484866698,0.7544181269532523,0.1412103893829872,0.10269923809564774,-0.10321806298961106,0.11416325989953037
89,2006-06-08,,,,1257.9300537109375,0.6844012914140707,0.7517204334129479,0.13673345396770523,0.09811056134243756,-0.10840421538186806,-0.0606633473423959,0.11302533368689265
90,2006-06-09,,,,1252.300048828125,0.7488627396295462,0.1322315604217807,0.0935054074788073,-0.11356149727128816,-0.06569299153131714,-0.21709494964633588,0.11194609825431384
91,2006-06-12,,,,1237.43994140625,0.12797491820173704,0.08912415389574249,-0.1186090419077265,-0.07058650693188413,-0.222475639809461,-0.6233791696921379,0.1090136604904271
92,2006-06-13,,,,1223.68994140625,0.08569022544739217,-0.12282853461132798,-0.07462439752428879,-0.22708791464068803,-0.629507502087789,-1.0018647919989188,0.10812484807361114
93,2006-06-14,,,,1230.0400390625,-0.12458220552862577,-0.076292436753978,-0.22902679594033998,-0.6321612570576746,-1.0051800168146576,-0.8329105221186504,0.10727485346093113
94,2006-06-15,,,,1256.1600341796875,-0.07999342062393874,-0.23333743800572848,-0.6380810604760737,-1.0125887710175798,-0.8396316412025128,-0.12820330878846145,0.10646087180526466
95,2006-06-16,,,,1251.5400390625,-0.24036227895831613,-0.6468801451158168,-1.023029556487996,-0.8493142477204112,-0.13476728129319113,-0.26115334993845807,0.10568037487427277
96,2006-06-19,,,,1240.1300048828125,-0.6560935209369992,-1.0341525407982666,-0.8595553265477062,-0.14138079907243387,-0.2684084954919064,-0.5821296837505402,0.10351797732540412
97,2006-06-20,,,,1240.1199951171875,-1.039298158360618,-0.8642928413760909,-0.14443965602883652,-0.2717642664077945,-0.5862187451440638,-0.5864946089655311,0.10285057489214555
98,2006-06-21,,,,1252.199951171875,-0.8687184142276512,-0.14731051524848784,-0.2749101168499104,-0.5900437433272155,-0.5903202029496775,-0.2566840105202861,0.10220712995125059
99,2006-06-22,,,,1245.5999755859375,-0.1525579220070791,-0.2806001134046931,-0.5968268069900863,-0.5971042255356672,-0.262310788314316,-0.44522772128905097,0.1015862063443447
100,2006-06-23,,,,1244.5,-0.28258642993989236,-0.5991428397581137,-0.5994205475563087,-0.2642780353418106,-0.44738568808588913,-0.47790306576315794,0.10098648620160315
101,2006-06-26,,,,1250.56005859375,-0.6006732577379305,-0.6009511511680932,-0.26558461512580755,-0.44881466498684347,-0.47935244180630443,-0.31111169245270115,0.09930289538418839
102,2006-06-27,,,,1239.199951171875,-0.6044848100746819,-0.2686118047564808,-0.4521185679466826,-0.4827024628013427,-0.3142076369035792,-0.630065857185943,0.0987767778445415
103,2006-06-28,,,,1246.0,-0.2682439748693641,-0.45171595221260624,-0.4822940495333371,-0.3138311637947551,-0.6296295094680272,-0.44059571861810676,0.09826666879615607
104,2006-06-29,"The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 5-1/4 percent. Recent indicators suggest that economic growth is moderating from its quite strong pace earlier this year, partly reflecting a gradual cooling of the housing market and the lagged effects of increases in interest rates and energy prices. Readings on core inflation have been elevated in recent months. Ongoing productivity gains have held down the rise in unit labor costs, and inflation expectations remain contained. However, the high levels of resource utilization and of the prices of energy and other commodities have the potential to sustain inflation pressures. Although the moderation in the growth of aggregate demand should help to limit inflation pressures over time, the Committee judges that some inflation risks remain. The extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information. In any event, the Committee will respond to changes in economic prospects as needed to support the attainment of its objectives. Voting for the FOMC monetary policy action were: Ben S. Bernanke, Chairman; Timothy F. Geithner, Vice Chairman; Susan S. Bies; Jack Guynn; Donald L. Kohn; Randall S. Kroszner; Jeffrey M. Lacker; Sandra Pianalto; Kevin M. Warsh; and Janet L. Yellen.",2.8323,3.0,1272.8699951171875,-0.4526489138179792,-0.48323896200047983,-0.31471023578007595,-0.6306320051685866,-0.4415243340938582,0.3057235646836189,2.8323
105,2006-06-30,,,,1270.199951171875,-0.4898187487278749,-0.321019285562136,-0.6374485749249995,-0.448037107373822,0.3004112254071643,0.2260386797254262,1.6567892907925308
106,2006-07-03,,,,1280.18994140625,-0.3277538438773921,-0.6448994695383832,-0.4550592101084207,0.29508346869572805,0.2205425575818163,0.49943795756080006,0.7135403092113851
107,2006-07-05,,,,1270.9100341796875,-0.6533546942448821,-0.4631848092145836,0.2882603658650179,0.21359002702777022,0.49296968184250417,0.23344817913384938,0.5901602529039024
108,2006-07-06,,,,1274.0799560546875,-0.46829710714552364,0.28394788895310596,0.209198072718863,0.48887509283398095,0.22907736138683682,0.31782162271225267,0.5522630969308436
109,2006-07-07,,,,1265.47998046875,0.2784040209602441,0.20352413434298144,0.48368781381006604,0.22343801448985737,0.3123366976004081,0.07115520022589288,0.5226588294797806
110,2006-07-10,,,,1267.3399658203125,0.19801102273848614,0.4791348688605542,0.2179931510027652,0.30719650440946944,0.06518843868027499,0.11752945438645,0.46214968509691484
111,2006-07-11,,,,1272.4300537109375,0.47373222434158946,0.2111286778293699,0.3008313770286611,0.057468589702364715,0.1101026018596198,0.2541423103936634,0.4477276802187214
112,2006-07-12,,,,1258.5999755859375,0.20389847152829096,0.29402078481521166,0.04951958744241247,0.10239981262543814,0.2471133146062614,-0.14608206455867104,0.4351549368812599
113,2006-07-13,,,,1242.280029296875,0.2892292950738537,0.04356861884641716,0.09669961377448703,0.24209937924739228,-0.1529606195299657,-0.6191443896237141,0.4240685143973112
114,2006-07-14,,,,1236.199951171875,0.03991476746988838,0.09324950205423028,0.23920682716402147,-0.15736809502982244,-0.6253395244965431,-0.7996846357505235,0.4141973226981327
115,2006-07-17,,,,1234.489990234375,0.09059740153333584,0.237027958210211,-0.16083276290982465,-0.6303214773278175,-0.8052318607265848,-0.8544236502112044,0.3900229666229529
116,2006-07-18,,,,1236.8599853515625,0.23515743873014297,-0.16382484631869787,-0.6346370429984984,-0.8100404963747223,-0.8593709568407949,-0.7909992485349125,0.3833449456858004
117,2006-07-19,,,,1259.81005859375,-0.16535145134716472,-0.6367408026401262,-0.8123592778721865,-0.8617502110767058,-0.7932946879352336,-0.13039911547791855,0.37720162987318384
118,2006-07-20,,,,1249.1300048828125,-0.6428904146257637,-0.8189669733930887,-0.8684867379934076,-0.7998526553466919,-0.13522798492891852,-0.44451794242795534,0.3715247664900417
119,2006-07-21,,,,1240.2900390625,-0.8242812477563847,-0.8739254689545505,-0.805118890245071,-0.13882383778907767,-0.44889112482853527,-0.7055362966237646,0.3662576763371403
120,2006-07-24,,,,1260.9100341796875,-0.8812554333454178,-0.8121680479704858,-0.14315377744847516,-0.45448648071080705,-0.7121790476279561,-0.11108854800662546,0.3524753831855863
121,2006-07-25,,,,1268.8800048828125,-0.8298560533414562,-0.15409609168463662,-0.4685679720152456,-0.7288588608826915,-0.12170754756399431,0.11296652253219226,0.348439219653187
122,2006-07-26,,,,1268.4000244140625,-0.16747081983955178,-0.48570722174230535,-0.7491140352041665,-0.13469455465175292,0.10278878283702625,0.08848667710864702,0.34463635775895773
123,2006-07-27,,,,1263.199951171875,-0.5019439979905373,-0.7682343185333853,-0.14708880496920365,0.09299425602811116,0.07853558554501358,-0.07810859144111928,0.34104482756401205
124,2006-07-28,,,,1278.550048828125,-0.7908248442736845,-0.16078577086823861,0.08273479876952601,0.0680691090802062,-0.09081789882298166,0.37820070419140994,0.33764545153611014
125,2006-07-31,,,,1276.6600341796875,-0.17781634896624054,0.0694853336549603,0.054591931662824264,-0.10676209465024872,0.36953890069744255,0.31089328954682144,0.3284416823091613
126,2006-08-01,,,,1270.9200439453125,0.05518343901485891,0.03999991014187339,-0.12449732954793084,0.3610821182445878,0.3012940771610591,0.11971729825324498,0.3256612072640404
127,2006-08-02,,,,1277.4100341796875,0.02565003257138263,-0.14232188732288467,0.3535144699358379,0.29246352423939104,0.10705129349997847,0.31668990222550286,0.3230060196170117
128,2006-08-03,,,,1280.27001953125,-0.15973011622541716,0.3447496961636031,0.28263450597990875,0.09399015586573985,0.3072831999338336,0.4012764047916632,0.3204667940696079
129,2006-08-04,,,,1279.3599853515625,0.33538279713533325,0.27224150651388757,0.08048088082108783,0.29729738002536227,0.39284328830992277,0.3624410199134313,0.3180351515811108
130,2006-08-07,,,,1275.77001953125,0.2613081707578605,0.06506068311371531,0.2869503077168505,0.3847318224974782,0.3536181944002662,0.2308790007435382,0.3113137308984248
131,2006-08-08,"The Federal Open Market Committee decided today to keep its target for the federal funds rate at 5-1/4 percent. Economic growth has moderated from its quite strong pace earlier this year, partly reflecting a gradual cooling of the housing market and the lagged effects of increases in interest rates and energy prices. Readings on core inflation have been elevated in recent months, and the high levels of resource utilization and of the prices of energy and other commodities have the potential to sustain inflation pressures. However, inflation pressures seem likely to moderate over time, reflecting contained inflation expectations and the cumulative effects of monetary policy actions and other factors restraining aggregate demand. Nonetheless, the Committee judges that some inflation risks remain. The extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.",2.6788,4.0,1271.47998046875,0.052206325714975785,0.27765062992835465,0.37699860802366464,0.3453865385072305,0.22068105864018653,0.07165697130476566,2.6788
132,2006-08-09,,,,1265.949951171875,0.2682944233316238,0.3702706145660271,0.3378222597214978,0.2098177436084513,0.056851280475501975,-0.1403285144496309,1.5669975469318331
133,2006-08-10,,,,1271.81005859375,0.3644709570018559,0.3311451178254508,0.19967904078468673,0.042575983505601635,-0.15993604417642412,0.0546635849989617,0.9886653761327797
134,2006-08-11,,,,1266.739990234375,0.3234125577388019,0.1896596440802348,0.029823797991735346,-0.17621090208512566,0.04212166186105308,-0.14677607406655155,0.7834987734659166
135,2006-08-14,,,,1268.2099609375,0.1800560733965078,0.01707588895510238,-0.19301198708531844,0.029615680063956245,-0.1629981083661978,-0.10715337296204902,0.5581757883977593
136,2006-08-15,,,,1285.5799560546875,0.002540943908309818,-0.21254527182156702,0.015379077485935241,-0.1818173130514517,-0.12464393859073968,0.5509485974404029,0.5223325156439445
137,2006-08-16,,,,1295.4300537109375,-0.24109039918990463,-0.005546512433975641,-0.20933520119206328,-0.15025051418804508,0.5479271587264847,0.9438465710938851,0.49433268806638986
138,2006-08-17,,,,1297.47998046875,-0.025556108805072163,-0.23350487096573797,-0.1732140491344976,0.5392159867794991,0.9432175641924245,1.0272952731288154,0.4717132647583588
139,2006-08-18,,,,1302.300048828125,-0.2560672305614289,-0.1948174219362783,0.5289445377312025,0.9393721708138011,1.0247872211577767,1.2256267779899221,0.45296387374440666
